id;updated;type;band;mode;network;network_id;district;call;city;channel;output;tx_shift;access;status;lat;lng;locator;masl;magl;watt_pep;dir;ant;backup
163;"2014-04-17";"Repeater";70;"FM";"";"";"OH6";"OH6RUR";"Närpiö";"RU384";434.8;-1.6;1750;"QRV";62.474;21.336;"KP02RM";101;35;"";"";"";0
164;"2015-01-06";"Repeater";70;"FM";"";"";"OH8";"OH8RUR";"Pattijoki";"RU394";434.925;-2;114.8;"QRV";64.6848;24.5692;"KP24GQ";57;43;10;"";"";0
165;"2014-04-12";"Repeater";70;"FM";"";"";"OH8";"OH8RUU";"Ylivieska";"RU368";434.6;-2;1750;"QRV";64.083;24.55;"KP23JX";112;42;15;"";"";0
166;"2024-01-13";"Link";70;"FM";"IRLP";5668;6;"SK6RP";"Floda";"";433.475;"";"Carrier";"QRV";57.809;12.3654;"JO67ET";"";"";"";"";"";0
167;"2025-03-31";"Repeater";2;"FM";"";"";3;"SK3RNJ";"Åre / Åreskutan";"RV58";145.725;-0.6;"";"QRT";63.427;13.0855;"JP63NK";1285;"";20;"";"Dipole";2
170;"2020-03-28";"Repeater";70;"FM";"";"";0;"SKØNN/R";"Haninge";"RU382";434.775;-2;77;"QRV";59.17;18.1694;"JO99CE";"";"";"";"";"";0
172;"2024-09-12";"Repeater";70;"FM";"";"";6;"SK6DK/R";"Varberg / Veddige";"RU376";434.7;-2;1750;"QRV";57.3025;12.382;"JO67EH";150;20;"";"Omni";"";2
173;"2013-08-08";"Repeater";2;"FM";"";"";6;"SK6DK/R";"Varberg / Veddige";"RV56";145.7;-0.6;1750;"QRV";57.3025;12.382;"JO67EH";"";"";"";"";"";0
174;"2023-07-05";"Repeater";2;"FM / C4FM";"";"";5;"SK5RCQ";"Kisa";"RV56";145.7;-0.6;82.5;"QRV";57.987;15.6312;"JO77TX";260;"";"";"Omni";"";1
176;"2021-10-01";"Repeater";70;"FM";"";"";4;"SM4JDP";"Mora";"RU376";434.7;-2;"Carrier";"QRV";61.0066;14.5028;"JP71GA";"";"";"";"";"";2
179;"2015-02-13";"Repeater";6;"FM";"";"";"OH3";"OH3RTR";"Tampere (Tammerfors)";"RF95";51.95;-0.6;1750;"";61.44;23.86;"KP11WK";220;65;50;"";"";0
180;"2014-10-27";"Repeater";70;"D-Star";"";"";"OZ";"OZ2RES-B";"Helsingør";"RU373";434.6625;-2;"DV Carrier";"QRV";56.0228;12.5573;"JO66GA";54;21;20;"";"Diamond X-300";0
181;"";"Link";70;"FM";"";"";0;"SKØMM";"Sandhamn";"";434.375;"";91.5;"QRV";59.2873;18.9122;"JO99KG";"";"";"";"";"";0
182;"2015-11-09";"Link";2;"FM";"";"";4;"";"Nyhammar";"";145.325;"";"";"QRV";60.278;14.9803;"JP70LG";"";"";"";"Omni";"Diamond X-300";0
183;"2015-11-09";"Link";2;"FM";"";"";4;"";"Grängesberg";"";145.35;"";"";"QRV";60.0715;15.0157;"JP70MB";"";"";"";"Omni";"Diamond X-300";0
185;"";"Link";70;"FM";"";"";0;"SMØUAO";"Kopparmora";"";434.4875;"";91.5;"QRV";59.3388;18.5937;"JO99HI";"";"";"";"";"";0
186;"";"Hotspot";2;"D-Star";"";"";"LA";"LD1XH-C";"Vestfold / Tønsberg";"";144.8875;"Duplex 0";"DV Carrier";"QRV";59.1835;10.441;"JO59FE";"";"";"";"";"";0
187;"";"Hotspot";70;"D-Star";"";"";"LA";"LD8MM-B";"Ornes / Nordland";"";433.6875;"Duplex 0";"DV Carrier";"QRV";66.8778;13.7158;"JP66UV";"";"";"";"";"";0
188;"2021-10-25";"Repeater";70;"DMR / D-Star";"Brandmeister";242903;"LA";"LD8SA";"Sandnessjoen  / Nordland";"RU384";434.8;-2;"DV Carrier / CC 1";"QRV";66.0062;12.6179;"JP66HA";58;15;10;"Omni";"3 dBi";2
190;"";"Repeater";70;"D-Star";"";"";"LA";"LD3SM-B";"Vestfold / Sandefjord";"RU364";434.55;-2;"DV Carrier";"QRV";59.1418;10.213;"JO59CD";"";"";"";"";"";0
191;"";"Hotspot";23;"D-Star";"";"";"LA";"LD4LK-AD";"Kvinesheia";"";1299.525;"Duplex 0";"DV Carrier";"QRV";58.3035;7.0953;"JO38NH";"";"";"";"";"";0
192;"";"Repeater";70;"D-Star";"";"";"LA";"LD8MK-B";"Mosjøen";"RU386";434.825;-2;"DV Carrier";"QRV";65.8719;13.193;"JP65OU";"";"";"";"";"";0
193;"";"Hotspot";70;"D-Star";"";"";"LA";"LD8NA-B";"Narvik";"";433.6875;"Duplex 0";"DV Carrier";"QRV";68.416;17.3911;"JP88QJ";"";"";"";"";"";0
194;"2020-05-22";"Repeater";70;"D-Star";"";"";"OZ";"OZ0REA B";"Naestved";"RU362";434.525;-2;"DV Carrier";"QRT";55.225;11.78;"JO55VF";49;27;15;"Omni";"";0
196;"2021-10-25";"Repeater";70;"DMR / D-Star";"Brandmeister";"";"LA";"LD8MR";"Mo i Rana";"RU388";434.85;-2;"DV Carrier";"QRV";66.316;14.1475;"JP76BH";"";"";"";"";"";2
198;"";"Link";2;"FM";"Echolink";682729;"LA";"LA5XFA-L";"Meloy / Nordland";"";145.2875;"";"";"QRV";66.8798;13.7178;"JP66UV";"";"";"";"";"";0
199;"2022-04-04";"Repeater";70;"FM";"";"";6;"SA6BSN/R";"Åmål";"RU368";434.6;-2;1750;"QRV";59.0498;12.6888;"JO69IB";15;"";10;"";"";2
200;"2013-09-01";"Repeater";70;"FM";"";"";"OH2";"OH2RCH";"Espoo";"RU398";434.975;-2;107.2;"";60.18;24.75;"KP20JE";"";"";50;"";"";0
202;"";"Link";2;"FM";"Echolink";295555;"OZ";"OZ7T/L";"Copenhagen / Ballerup";"";144.625;"Simplex";"";"";55.7295;12.3564;"JO65ER";"";"";"";"";"";0
203;"2014-10-27";"Repeater";70;"D-Star";"";"";"OZ";"OZ2RET-B";"Hillerød";"RU365";434.5625;-2;"DV Carrier";"QRV";56.0231;12.5462;"JO66GA";56;26;20;"";"Diamond X-300";0
205;"2021-02-02";"Repeater";70;"FM / DMR / D-Star / C4FM";"Brandmeister / ircDDB / Wires-";242702;"LA";"LD4FH-B";"Grimstad / Fjæreheia";"RU376";434.7;-2;"CC 1";"QRV";58.3824;8.5917;"JO48HJ";195;12;20;"Omni";"";2
207;"2014-10-27";"Repeater";70;"D-Star";"";"";"OZ";"OZ1RET-B";"Gilleleje";"RU367";434.5875;-2;"DV Carrier";"QRV";55.9397;12.2962;"JO66DD";34;21;20;"";"Diamond X-300";0
208;"2015-07-07";"Repeater";70;"FM";"";"";3;"SM3XRJ";"Kramfors";"RU368";434.6;-2;1750;"QRV";62.9275;17.7652;"JP82VW";70;15;15;"";"Dipole";0
210;"2015-01-26";"Hotspot";70;"D-Star";"";"";"OZ";"OZ3REV-B";"Gudhjem / Bornholm";"";434.45;"Duplex 0";"DV Carrier";"QRV";55.2073;14.7528;"JO75LE";65;6;15;"";"";0
212;"2014-10-17";"Repeater";70;"D-Star";"";"";"OZ";"OZ0RED-B";"Maribo";"RU361";434.5125;-2;"DV Carrier";"QRV";54.7766;11.5024;"JO54SS";14;75;15;"Omni";"";0
213;"2013-11-30";"Hotspot";70;"D-Star";"";"";"OZ";"OZ2DSD-B";"Brønderslev";"";434.5;"Duplex 0";"DV Carrier";"";57.16;9.57;"JO47XG";21;1;1;"";"";0
214;"2013-11-30";"Repeater";70;"D-Star";"";"";"OZ";"OZ0REX-B";"Hvalsø";"RU399";434.9875;-2;"DV Carrier";"";55.5637;11.8225;"JO55VN";84;40;15;"";"";0
215;"2016-08-03";"Repeater";70;"D-Star";"ircDDB";"";"OZ";"OZ1REI-B";"Svendborg";"RU367";434.5875;-2;"DV Carrier";"QRV";55.0991;10.5671;"JO55GC";85;47;15;"Omni";"7 dB";0
216;"2013-11-30";"Repeater";70;"D-Star";"";"";"OZ";"OZ6REC-B";"Regstrup";"RU379";434.7375;-2;"DV Carrier";"";55.6632;11.6363;"JO55TP";18;50;15;"";"";0
217;"2013-11-30";"Hotspot";70;"D-Star";"";"";"OZ";"OZ1RHS-B";"Copenhagen / Rødovre";"";434.4625;"Duplex 0";"DV Carrier";"";55.6741;12.4674;"JO65FQ";15;3;1;"";"";0
218;"2013-11-30";"Hotspot";70;"D-Star";"";"";"OZ";"OZ6FYN-B";"Ørbæk";"";434.475;"Duplex 0";"DV Carrier";"";55.2595;10.6713;"JO55IG";59;6;1;"";"";0
219;"2013-11-30";"Hotspot";2;"D-Star";"";"";"OZ";"OZ1RHS-C";"Copenhagen / Rødovre";"";144.8625;"Duplex 0";"DV Carrier";"";55.6741;12.4674;"JO65FQ";15;3;1;"";"";0
220;"2013-11-30";"Hotspot";70;"D-Star";"";"";"OZ";"OZ2RBF-B";"Ishøj";"";434.475;"Duplex 0";"DV Carrier";"";55.6105;12.34;"JO65DO";4;6;1;"";"";0
221;"2013-11-30";"Repeater";70;"D-Star";"";"";"OZ";"OZ2REC-B";"Aalestrup";"RU367";434.5875;-2;"DV Carrier";"";56.6405;9.4174;"JO46RP";35;45;15;"";"";0
223;"2015-05-13";"Hotspot";2;"D-Star";"";"";5;"SC5SLU-C";"Uppsala";"";145.325;"Duplex 0";"DV Carrier";"QRV";59.9432;17.386;"JO89QW";40;10;60;"Omni";"2 x 5/8";0
224;"2014-02-17";"Repeater";70;"D-Star";"";"";6;"SK6DW-B";"Trollhättan";"RU362";434.525;-2;"DV Carrier";"QRV";58.165;12.1717;"JO68DG";70;25;25;"Omni";"5/8";0
228;"2022-04-09";"Repeater";70;"DMR";"Brandmeister";"";7;"SA7CCO";"Sjöbo";"RU394";434.925;-2;"CC 7";"QRV";55.6408;13.709;"JO65UP";45;12;30;"Omni";"Diamond";1
229;"2014-05-27";"Repeater";70;"D-Star";"";"";7;"SM7XAA";"Malmö";"RU362";434.525;-2;"DV Carrier";"QRV";55.563;13.044;"JO65MN";16;"";5;"Omni";"0 dB";0
230;"2024-01-17";"Repeater";70;"FM";"";"";6;"SA6BXG/R";"Kungälv / Romelanda";"RU379";434.7375;-2;114.8;"QRV";57.9814;12.0462;"JO67AX";"";"";25;"";"";2
231;"2026-05-17";"Repeater";2;"FM";"";"";6;"SK6RPE";"Kungälv";"RV49";145.6125;-0.6;114.8;"QRT";57.8564;11.9628;"JO57XU";"";"";25;"";"";0
233;"2015-05-13";"Hotspot";70;"D-Star";"";"";5;"SM5EZN-B";"Uppsala";"";433.4875;"Duplex 0";"DV Carrier";"QRV";59.9432;17.386;"JO89QW";"";2;"10mW";"Omni";"1/4";0
236;"2014-08-13";"Repeater";2;"FM";"";"";"OH8";"OH8RAC";"Kuusamo / Säynäjävaara";"RV58";145.725;-0.6;1750;"QRV";65.9433;29.1022;"KP45NW";"";57;25;"";"Aerial OY AV1312-2 (dipole 2dBi)";0
237;"2013-07-26";"Repeater";70;"FM";"";"";"OH7";"OH7RUA";"Kuopio";"RU376";434.7;"";"";"QRT";62.9;27.683;"KP32TV";228;30;30;"";"";0
238;"2014-08-13";"Repeater";70;"FM";"";"";"OH8";"OH8RAC";"Kuusamo / Säynäjävaara";"RU378";434.725;-1.6;1750;"QRV";65.9433;29.1022;"KP45NW";"";57;25;"";"Aerial AV1312-2";0
239;"2015-07-21";"Repeater";2;"D-Star";"";"";4;"SG4TYA";"Mora";"RV46";145.575;-0.6;"DV Carrier";"QRV";61.1944;14.5356;"JP71GE";490;20;25;"Omni";"2x dipol";0
242;"2025-05-25";"Link";2;"FM";"";"";4;"SK4RJJ";"Torsby / Hovfjället";"";145.2875;"";74.4;"QRV";60.2921;12.9673;"JP60LH";"";"";"";"";"";0
246;"2016-10-31";"Repeater";70;"FM";"";"";1;"SL1ZXK/R";"Slite";"RU368";434.6;-2;218.1;"QRV";57.7186;18.7851;"JO97JR";110;"";"";"Omni";"Dipole";0
247;"2016-11-02";"Repeater";70;"FM";"";"";3;"SL3ZB";"Härnösand";"RU378";434.725;-2;1750;"QRV";62.6431;17.9583;"JP82XP";100;20;15;"";"Dipole";0
248;"2015-01-26";"Repeater";70;"D-Star";"";"";"OZ";"OZ0REH-B";"Gudhjem / Bornholm";"RU363";434.5375;-2;"DV Carrier";"QRV";55.2073;14.7528;"JO75JE";"";"";"";"";"";0
249;"2025-08-06";"Repeater";2;"FM";"";"";2;"SK2LY/R";"Lycksele";"RV62";145.775;-0.6;107.2;"QRV";64.357;18.4484;"JP94IO";280;45;50;"Omni";"7/8";0
250;"";"Repeater";2;"FM";"IRLP";5685;"LA";"LA9JDA";"Bodø";"RV60";145.75;-0.6;88.5;"QRV";67.2803;14.4049;"JP77EG";"";"";"";"";"";0
252;"";"Repeater";2;"FM";"";"";3;"SK3EK/R";"Sollefteå";"RV52";145.65;-0.6;1750;"QRV";63.1654;17.2771;"JP83PD";"";"";"";"";"";0
254;"2016-12-22";"Repeater";70;"FM";"";"";"OZ";"OZ8REL";"Gladsaxe";"RU392";434.9;-2;"";"";55.7346;12.4614;"JO65FR";"";"";"";"";"";0
255;"2013-11-30";"Repeater";70;"FM";"";"";"OZ";"OZ0REQ";"Fredericia";"RU392";434.9;-2;1750;"";55.5;9.6666;"JO45UM";25;"";"";"";"";0
257;"2013-11-30";"Repeater";70;"FM";"";"";"OZ";"OZ4REY";"Eskebjerg";"RU384";434.8;-2;1750;"QRV";55.712;11.306;"JO55PR";35;"";"";"";"";0
258;"2013-11-30";"Repeater";70;"FM";"";"";"OZ";"OZ6REC";"Regstrup";"RU383";434.7875;-2;82.5;"";55.6632;11.6363;"JO55TP";18;50;15;"";"";0
259;"2025-07-09";"Repeater";70;"FM";"";"";4;"SK4IL/R";"Grums";"RU378";434.725;-2;74.4;"QRV";59.3398;13.1179;"JO69NI";139;85;50;"Omni";"Vertical";2
261;"2025-12-17";"Repeater";2;"FM";"";"";7;"SK7REP";"Lund / Harderberga";"RV62";145.775;-0.6;79.7;"QRV";55.697;13.284;"JO65PQ";100;50;70;"";"Aerial Oy AV1912";1
262;"2016-12-28";"Repeater";2;"FM";"";"";7;"SK7RNQ";"Vitaby";"RV49";145.6125;-0.6;79.7;"QRV";55.6955;14.16;"JO75BQ";210;"";70;"";"Aerial Oy AV1912";0
263;"2016-12-28";"Repeater";70;"FM";"";"";7;"SK7ROQ";"Gladsax";"RU391";434.8875;-2;79.7;"QRV";55.5611;14.2808;"JO75DN";120;"";15;"";"4-Stack Aerial";0
264;"2013-08-20";"Repeater";6;"FM";"";"";"OZ";"OZ8REY";"Svendborg / Egebjerg";"RF97";51.97;-0.6;71.9;"";55.099;10.567;"JO55GC";139;48;40;"";"Diamond V-2000";0
265;"2015-02-16";"Repeater";6;"FM";"";"";"OZ";"OZ1REV";"Hurup Thy";"RF81";51.81;-0.6;94.8;"QRV";56.771;8.375;"JO46ES";42;15;15;"";"";0
267;"2014-03-20";"Repeater";6;"FM";"";"";"OZ";"OZ7REZ";"Lolland";"RF83";51.83;-0.6;1750;"QRV";54.729;11.458;"JO54RR";6;12;10;"";"";0
268;"2014-05-22";"Repeater";6;"FM";"";"";"OZ";"OZ0REA";"Naestved";"RF-81";51.87;-0.6;"";"Plan";55.225;11.78;"JO55VF";49;27;10;"";"";0
269;"2021-04-12";"Repeater";2;"FM";"ASR";"";"OZ";"OZ3REG";"Vejrhøj";"RV48";145.6;-0.6;82.5;"QRV";55.8076;11.3951;"JO55QT";113;17;25;"";"";0
270;"2016-08-16";"Repeater";2;"FM";"";"";"OZ";"OZ6RED";"Hjørring";"RV49";145.6125;-0.6;94.8;"QRV";57.4647;9.9394;"JO47XL";61;21;20;"";"";0
271;"2013-12-10";"Repeater";2;"FM";"";"";"OZ";"OZ9REV";"Vongshøj";"RV49";145.6125;-0.6;1750;"QRV";55.1042;8.9583;"JO45LC";50;15;20;"";"";0
272;"2020-10-01";"Repeater";2;"FM";"ASR";"";"OZ";"OZ3REE";"Herning";"RV50";145.625;-0.6;"1750 / 77.0";"QRV";56.2302;9.1633;"JO46MD";60;38;15;"";"";0
273;"2020-05-25";"Repeater";2;"FM";"";"";"OZ";"OZ3REJ";"Ringsted";"RV50";145.625;-0.6;"1750 / 82.5";"QRV";55.5;11.8333;"JO55WM";71;48;100;"";"";0
274;"2022-09-16";"Repeater";2;"FM";"";"";"OZ";"OZ1REX";"Them";"RV51";145.6375;-0.6;"Carrier";"QRV";56.2083;8.1666;"JO46CF";91;18;40;"";"";0
275;"2024-08-13";"Repeater";2;"FM";"";"";"OZ";"OZ3REF";"Odense";"RV52";145.65;-0.6;1750;"QRV";55.3958;10.375;"JO55EJ";8;25;25;"";"6 dB";0
276;"2021-11-10";"Repeater";2;"FM";"";"";"OZ";"OZ3REK";"Esbjerg";"RV52";145.65;-0.6;"1750 / 88.5";"QRV";55.4792;8.4583;"JO45FL";16;50;20;"";"";0
277;"2013-11-30";"Repeater";2;"FM";"";"";"OZ";"OZ3REO";"Østermarie / Bornholm";"RV52";145.65;-0.6;1750;"QRV";55.1458;14.7917;"JO75JD";114;30;20;"";"";0
278;"2013-11-30";"Repeater";2;"FM";"";"";"OZ";"OZ3REP";"Bandholm";"RV52";145.65;-0.6;82.5;"QRV";54.837;11.48;"JO54RU";1;60;15;"";"";0
279;"2017-01-09";"Repeater";70;"FM";"Echolink";22107;"OZ";"OZ8RES/R";"Vejle";"RU371";434.6375;-2;"";"";55.767;9.4322;"JO45RS";"";"";"";"";"";0
280;"2021-02-09";"Repeater";2;"FM";"";"";"OZ";"OZ3RED";"Randers";"RV58";145.725;-0.6;"1750 / 77.0";"QRV";56.4792;10.0417;"JO56AL";55;36;25;"";"";0
282;"2016-07-19";"Repeater";2;"FM";"";"";"OZ";"OZ9RES";"Hanstholm";"RV59";145.7375;-0.6;"1750 / 94.8";"QRV";57.1042;8.625;"JO47HC";52;45;50;"";"";0
283;"2024-11-16";"Repeater";2;"FM";"";"";"OZ";"OZ9REU";"Kalundborg";"RV59";145.7375;-0.6;1750;"QRT";55.6666;11.0833;"JO55NQ";50;40;25;"";"";0
285;"2017-01-09";"Link";70;"FM";"IRLP";5122;"OZ";"OZ1ARQ";"Nykøbing / Falster";"";433.5;"";"";"QRV";54.7753;11.8748;"JO54WS";"";"";"";"";"";0
286;"2020-07-05";"Repeater";2;"FM";"ASR";"";"OZ";"OZ7REF";"Svendborg";"RV60";145.75;-0.6;"1750 / 71.9";"QRV";55.099;10.567;"JO55GC";87;48;80;"";"";0
287;"2013-11-30";"Repeater";2;"FM";"";"";"OZ";"OZ4REX";"Skive";"RV60";145.75;-0.6;1750;"QRV";56.585;9;"JO46MO";35;25;15;"";"";0
290;"2017-01-09";"Repeater";2;"D-Star";"";"";"OZ";"OZ4RED-C";"Esbjerg";"RV61";145.7625;-0.6;"DV Carrier";"QRV";55.5111;8.4384;"JO45FM";19;30;25;"";"";0
292;"2023-12-10";"Repeater";70;"FM";"SvxReflector";"";5;"SK5LW/R";"Eskilstuna / Hällby";"RU388";434.85;-2;82.5;"QRV";59.3934;16.4216;"JO89FJ";50;33;25;"";"4 stack RX / TX";0
293;"2017-03-04";"Repeater";70;"FM";"";"";6;"SM6CYJ/R";"Kinnekulle";"RU396";434.95;-2;"Carrier";"QRV";58.6;13.41;"JO68QO";"";"";"";"";"";0
296;"2024-11-14";"Repeater";2;"FM";"";"";"OZ";"OZ8REK";"Bandholm";"RV52";145.65;-0.6;82.5;"";54.837;11.48;"JO54RU";1;30;30;"";"";0
297;"";"Repeater";70;"D-Star";"";"";"OZ";"OZ9DST-B";"Bjæverskov";"RU363";434.5375;-2;"DV Carrier";"";55.4599;12.0401;"JO65AK";"";"";"";"";"";0
299;"2017-07-17";"Repeater";70;"DMRplus";"";"";"OZ";"OZ7REX";"Højby";"RU378";434.725;-2;"CC 5";"QRV";55.875;11.5833;"JO55TV";50;10;20;"Omni";"3 dB";0
300;"";"Repeater";70;"D-Star";"";"";"OZ";"OZ7RES-B";"Esbjerg";"RU362";434.525;-2;"DV Carrier";"";55.5111;8.4384;"JO45FM";"";"";"";"";"";0
301;"";"Hotspot";23;"D-Star";"";"";"OZ";"OZ8REC-A";"Esbjerg";"";1298.5;"Duplex 0";"DV Carrier";"QRT";55.4792;8.4583;"JO45FL";"";"";"";"";"";0
302;"";"Hotspot";70;"D-Star";"";"";"OZ";"OZ8DSD-B";"Svendborg / Egebjerg";"";434.45;"Duplex 0";"DV Carrier";"";55.099;10.567;"JO55GC";"";"";"";"";"";0
303;"2013-10-18";"Repeater";70;"D-Star";"";"";"OZ";"OZ7REL-B";"Løgstør";"RU363";434.5375;-2;"DV Carrier";"QRV";56.9166;9.25;"JO46PW";30;40;15;"Omni";"";0
304;"2013-10-18";"Repeater";70;"D-Star";"";"";"OZ";"OZ9REZ-B";"Randers";"RU365";434.5625;-2;"DV Carrier";"QRV";56.4792;10.0417;"JO56AL";55;36;15;"Omni";"";0
305;"";"Hotspot";70;"D-Star";"";"";"OZ";"OZ5BSP-B";"Avedoere";"";434.45;"Duplex 0";"DV Carrier";"";55.6295;12.442;"JO65FP";"";"";"";"";"";0
306;"";"Hotspot";70;"D-Star";"";"";"OZ";"OZ7DSD-B";"Brokbjerg";"";434.45;"Duplex 0";"DV Carrier";"";55.9601;9.8067;"JO45VX";"";"";"";"";"";0
307;"";"Repeater";70;"D-Star";"";"";"OZ";"OZ9REL-B";"Esbjerg";"RU362";434.525;-2;"DV Carrier";"";55.5026;8.4085;"JO45EM";"";"";"";"";"";0
308;"2013-12-11";"Repeater";23;"FM";"";"";0;"SKØCT/R";"Kista";"RM1";1297.025;-6;"Carrier";"QRV";59.4;17.95;"JO89XJ";70;50;"";"Omni";"";0
309;"2022-10-09";"Repeater";2;"FM";"";"";0;"SLØZS/R";"Västberga";"RV48";145.6;-0.6;123;"QRV";59.298;17.99;"JO89XH";100;70;10;20;"4-stack dipol";2
310;"2022-10-09";"Repeater";70;"FM";"";"";0;"SLØZS/R";"Västberga";"RU392";434.9;-2;123;"QRV";59.298;17.99;"JO89XH";100;70;10;20;"4-stack dipol";2
312;"2017-03-08";"Repeater";70;"FM";"";"";"LA";"LA4KRR";"Kvinesheia";"RU386";434.825;-2;107.2;"";58.313;7.122;"JO38NH";560;"";"";"";"";0
313;"2017-03-08";"Repeater";70;"FM";"";"";"LA";"LA4ERR";"Egerøy";"RU390";434.875;-2;107.2;"";58.438;5.958;"JO28XK";70;"";"";"";"";0
314;"2017-03-08";"Repeater";70;"FM";"";"";"LA";"LA4WRR";"Bogafjell";"RU388";434.85;-2;107.2;"";58.8125;5.70833;"JO28UT";180;"";"";"";"";0
315;"2017-03-08";"Repeater";70;"FM";"";"";"LA";"LA4BRR";"Bru";"RU392";434.9;-2;107.2;"";59.0208;5.625;"JO29TA";76;"";"";"";"";0
316;"2017-03-08";"Repeater";2;"D-Star";"";"";"LA";"LD4VF-C";"Stavanger / Lifjell";"RV51";145.6375;-0.6;"DV Carrier";"QRV";58.923;5.79;"JO28VW";"";"";"";"";"";0
317;"2017-03-08";"Repeater";70;"D-Star";"";"";"LA";"LD4VF-B";"Stavanger / Lifjell";"RU364";434.55;-2;"DV Carrier";"QRV";58.923;5.79;"JO28VW";"";"";"";"";"";0
318;"2017-03-08";"Repeater";2;"D-Star";"";"";"LA";"LD4LK-C";"Kvinesheia";"RV55";145.6875;-0.6;"DV Carrier";"QRV";58.3035;7.0953;"JO38NH";"";"";"";"";"";0
320;"2021-12-05";"Repeater";2;"FM";"";"";4;"SK4WV";"Vansbro";"RV52";145.65;-0.6;"1750 / 85.4";"QRV";60.505;14.0315;"JP70AM";500;15;75;"45 deg";"2x4 dipole antennas";2
321;"2025-08-06";"Repeater";70;"FM";"";"";4;"SK4WV";"Vansbro";"RU372";434.65;-1.6;"1750 / 85.4";"QRV";60.505;14.0315;"JP70AM";500;10;5;"90 deg";"4x dipole AV1914";2
322;"2025-01-09";"Repeater";2;"FM";"Kalixlinjen";"";2;"SK2RFR";"Kiruna";"RV50";145.625;-0.6;107.2;"QRV";67.8314;20.1876;"KP07CT";"";"";"";"Omni";"";2
323;"2025-01-09";"Repeater";70;"FM";"Kalixlinjen";"";2;"SK2RFR";"Kiruna";"RU386";434.825;-2;107.2;"QRV";67.8314;20.1876;"KP07CT";"";"";"";"Omni";"Aerial OY AV1914-H (4 stack 10dBi)";2
324;"2017-04-07";"Repeater";2;"FM";"";"";2;"SK2DR/R";"Luleå";"RV52";145.65;-0.6;107.2;"QRV";65.6141;22.2024;"KP15CO";120;"";70;"Omni";"Aerial OY AV1431 (2 stack 7dBi)";0
325;"2017-03-07";"Repeater";2;"FM";"";"";2;"SK2AZ/R";"Piteå";"RV48";145.6;-0.6;107.2;"QRV";65.3095;21.3272;"KP05PH";125;20;50;"Omni";"";0
326;"2021-05-18";"Repeater";2;"FM";"SvxReflector";"";2;"SK2RWJ";"Älvsbyn";"RV54";145.675;-0.6;107.2;"QRV";65.6771;20.9928;"KP05LQ";"";"";"";"";"";1
328;"2017-04-07";"Repeater";6;"FM";"";"";2;"SK2HG/R";"Kalix / Raggdynan";"RF95";51.95;-0.6;107.2;"QRV";65.92;22.833;"KP15KW";160;"";50;"Omni";"";0
329;"2017-04-10";"Repeater";2;"FM";"SvxReflector";"";4;"SK4TL/R";"Örebro / Suttarboda";"RV57";145.7125;-0.6;"1750 / DTMF 4";"QRV";59.2448;14.9124;"JO79KH";210;20;25;"";"Dipoles";0
330;"2020-03-27";"Repeater";2;"FM";"";"";"OH0";"OH0RAA";"Dalkarby";"RV54";145.675;-0.6;"1750 / 67.0";"QRV";60.1416;19.9551;"JP90XD";82;10;15;"";"";1
332;"2017-05-08";"Repeater";70;"FM";"";"";6;"SK6DQ/R";"Älvängen";"RU380";434.75;-2;114.8;"QRV";57.95;12.121;"JO67BW";"";"";25;"";"Dipole";0
333;"2020-05-04";"Repeater";2;"FM";"";"";6;"SK6MA/R";"Tidaholm / Hökensås";"RV51";145.6375;-0.6;118.8;"QRV";58.13;14.042;"JO78AD";"";"";"";"";"";0
334;"2024-04-16";"Repeater";2;"FM";"SvxReflector";"";7;"SK7REE";"Söderåsen / Stenestad";"RV52";145.65;-0.6;"";"QRV";56.0517;13.1047;"JO66NB";220;35;25;"SE";"4x dipole";1
335;"2026-04-25";"Link";2;"FM";"AllStarLink";659900;7;"SK7REE";"Söderåsen / Stenestad";"";145.2375;"Simplex";79.7;"QRV";56.0517;13.1047;"JO66NB";210;25;50;"SE";"GP";0
336;"2017-06-04";"Repeater";70;"FM";"R.Net";"";"OH9";"OH9RUB";"Rovaniemi / Salmenvaara";"RU376";434.7;-2;1750;"QRV";66.6087;25.8401;"KP26WO";200;10;25;"";"";0
337;"2017-06-04";"Repeater";70;"FM";"R.Net";"";"OH6";"OH6RUD";"Jyväskylä";"RU378";434.725;-2;110.9;"QRV";62.2358;25.7208;"KP22UF";135;35;50;"";"5x 5/8 collinear";0
338;"2015-01-06";"Repeater";2;"FM";"";"";"OH2";"OH2RCH";"Espoo / Juhanila";"RV63";145.7875;-0.6;118.8;"QRV";60.18;24.75;"KP20JE";132;100;50;"";"";0
339;"2017-06-04";"Repeater";70;"FM";"";"";"OH3";"OH3RUD";"Vesijako";"RU384";434.8;-2;1750;"QRV";61.3542;25.0417;"KP21MI";241;98;50;"";"";0
340;"";"Link";70;"FM";"Echolink";500035;"LA";"LA8HRR";"Mo i Rana";"IVG";433.95;"";88.5;"";66.2292;13.0417;"JP66MF";25;"";"";"";"";0
341;"";"Link";70;"FM";"IRLP";5367;"LA";"LA8HRR";"Nesna";"";433.95;"";88.5;"QRV";66.2464;12.9318;"";"";"";"";"";"";0
343;"2021-09-07";"Beacon";"6cm";"CW";"";"";7;"SM7DTE/B";"Gärsnäs";"";5760.841;"";"";"QRV";55.5611;14.2808;"JO75DN";86;8;40;"Omni";"";2
